N,P,K,temperature,humidity,ph,rainfall,label
108,22,47,28.53545677,91.72742702,6.161123579,25.1290048,15
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,21
5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,18
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,12
38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,18
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,9
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,14
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,7
68,41,16,21.77689322,57.80840636,6.158830619,102.0861694,11
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,12
10,75,17,18.43966037,68.05394959,7.732194788,39.00992137,10
39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,10
11,71,24,21.14011423,22.7182355,5.606620346,141.6056722,9
27,22,29,28.83214859,92.17170353,6.000248647,145.4172387,4
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,7
67,60,25,24.92162194,66.78627406,5.750254943,109.2162279,11
76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,11
77,36,37,26.88444878,81.46033732,6.136131869,194.5766559,20
85,38,41,21.58711777,82.7883708,6.249050656,276.6552459,20
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,6
63,43,19,18.51816776,55.53128131,6.641906353,90.988051,11
31,58,15,28.31886863,60.19461399,6.167855382,45.36521251,10
27,30,5,32.71748548,90.54608254,7.656978112,113.328978,16
81,53,42,23.67575393,81.03569343,5.17782304,233.7034975,20
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,17
25,21,11,32.23797837,90.15406807,6.460044778,104.7052254,16
55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,2
76,57,18,18.9802729,74.52600826,6.092725883,94.26249353,11
129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,6
18,27,41,22.36509395,92.30882391,7.175344328,104.8216333,19
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,12
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,17
111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,5
109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,6
7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,0
15,9,11,11.54785707,94.14861001,7.907956251,108.8289171,16
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,21
13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,10
83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,11
21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,18
58,51,47,42.13473976,91.70445386,6.757470637,197.402901,17
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,15
23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,4
9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,18
111,5,47,28.03306461,91.47355778,6.274452811,21.17924769,15
36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,14
88,38,15,25.08239719,65.92195844,6.455116637,62.49190812,11
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,17
29,77,75,17.50361137,15.48083156,7.778591618,72.9446671,3
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,12
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,7
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,12
22,37,20,27.62749466,86.49366929,6.605733068,39.26137642,14
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,7
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,7
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,6
48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,17
35,142,203,21.17089176,90.23730166,5.895319002,123.6495149,0
81,18,50,26.80750629,88.22874955,6.429788073,58.79889057,21
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,15
35,74,22,26.7230014,62.96841833,6.898905799,42.87274897,10
36,38,15,28.36363858,87.59810657,6.320662012,57.99524359,14
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,12
14,58,17,30.53684308,59.96664731,4.605700542,33.48919022,13
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,9
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,8
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,4
21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,19
5,21,38,22.43377991,90.3396556,6.107054808,112.459697,19
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,7
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,21
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,6
2,78,23,21.31852148,66.43934593,7.320514721,45.42616802,10
42,62,75,18.17912258,18.90426935,7.010570541,81.84997529,3
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,12
80,43,16,23.55882094,71.59351368,6.657964753,66.71995467,11
10,79,18,21.0643684,55.46985938,5.624731338,184.6226709,18
34,6,27,25.84726298,90.92669463,5.860740481,147.8888994,4
99,36,20,20.57981887,65.34583901,6.671085817,78.34604471,11
36,144,196,23.65167552,94.50528753,6.496934492,115.3611268,0
115,18,53,29.17052093,94.19790371,6.012480351,22.06994464,15
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,1
8,26,36,18.78359608,87.4024767,6.804781106,102.5184759,19
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,2
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,17
27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,4
9,57,24,29.89232778,89.71503316,7.165121109,42.99498978,14
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,1
93,58,38,20.61521424,83.77345559,6.932400225,279.5451717,20
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,8
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,5
8,139,199,29.36947679,81.53996362,6.336426667,66.13442813,7
24,37,21,30.573999,58.22686794,5.818219385,62.74803826,13
54,77,85,17.1418614,17.0662427,7.829211144,83.74606679,3
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,15
6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,0
7,74,17,22.47253208,62.56532471,5.667419697,96.74706956,18
7,60,25,28.2753171,82.76020821,6.397636709,56.04995423,14
90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,8
68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,17
33,57,17,27.89636126,88.71782287,6.78415271,57.79863368,14
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,4
113,28,48,28.87726019,92.48839665,6.170520518,24.44267592,15
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,12
20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,18
109,12,48,29.45771748,92.12534736,6.708743843,20.76212031,15
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,7
17,67,18,31.2192752,56.46868874,5.611510977,129.2028653,18
55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,2
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,8
92,85,51,29.22118628,81.08183635,5.740764682,108.8616474,1
61,53,43,26.40323239,81.05635517,6.349606327,223.3671883,20
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,9
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,21
43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,3
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,9
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,4
49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,17
61,44,17,26.10018422,71.57476937,6.931756558,102.2662445,11
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,2
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,8
91,35,38,24.8972823,80.52586088,6.13428721,183.6793207,20
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,12
21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,2
68,58,38,23.22397386,83.03322691,6.336253525,221.2091958,20
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,19
14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,18
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,9
25,121,201,30.50734778,82.71775569,5.594240603,70.08200379,7
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,18
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,9
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,8
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,17
12,29,40,19.68291173,89.75272999,6.594037135,111.2818551,19
86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,1
6,59,21,26.58972517,66.14007674,6.139215944,50.90994463,10
25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,2
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,12
14,69,19,20.95628486,63.68128841,7.239455147,52.39881209,10
39,58,85,17.88776475,15.40589717,5.996932037,68.54932919,3
11,41,19,26.85911286,41.81420849,5.131779302,44.13827124,13
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,6
10,56,16,28.17432665,81.04554836,6.828187499,36.35720652,14
27,61,15,25.2653291,67.10004577,6.958054839,48.33941188,10
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,8
70,47,17,24.6129118,70.4162444,6.600827017,104.1626147,11
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,7
18,55,23,21.9989826,56.31006755,6.98571967,136.8274312,18
29,57,20,25.60973447,50.7330069,5.87707519,53.39249517,13
33,120,205,35.12158265,82.26890793,5.550832178,69.71518491,7
31,136,197,31.11047251,83.34010951,5.653776058,71.43001582,7
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,20
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,2
80,18,31,24.02952505,58.84880599,7.303033217,134.6803969,5
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,7
60,55,45,21.40865769,83.3293191,5.935745417,287.5766935,20
34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,16
30,63,16,23.60506572,21.90539577,5.525904526,100.5978728,9
83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,1
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,6
88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,15
0,67,22,29.82112112,69.4073209,6.593798387,51.56461082,10
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,9
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,9
40,49,47,42.93368602,91.1756748,6.501521192,246.3613268,17
17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,9
97,36,45,22.2286982,81.85872947,6.939083505,278.0791793,20
107,12,46,29.57240298,93.61870344,6.559763394,27.56918621,15
72,40,38,20.41447029,82.20802629,7.592490617,245.1511304,20
68,40,19,26.14384005,66.20569924,6.655426355,107.2361366,11
43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,17
88,55,45,24.63544858,80.41363018,7.730367824,253.7202781,20
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,18
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,12
86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,1
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,2
3,69,23,28.67408774,63.18832976,7.299360767,42.96018627,10
63,42,21,23.26237612,72.33125523,5.798423908,67.10225139,11
106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,5
39,17,45,18.09691127,90.42177379,6.924490731,104.88189,19
38,36,21,28.02952623,84.8845732,6.556372966,36.12042927,14
114,27,48,27.82054812,93.03555162,6.528404378,26.32405487,15
113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,15
37,73,21,29.50304807,63.46513414,5.560224583,189.5208915,18
77,52,17,24.86374934,65.7420046,5.714799723,75.82270467,11
6,47,18,29.16174608,80.28038146,6.715276663,40.16545979,14
8,54,20,28.3340432,80.77275974,7.034214276,38.7976407,14
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,1
80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,1
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,6
99,40,32,24.18471151,69.94807345,7.045543056,163.2708732,5
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,20
19,57,23,23.6734328,47.2879691,7.342409555,141.1250722,18
23,75,25,31.07508973,47.19847683,7.077170002,91.31256412,18
6,64,23,23.33565221,67.40460704,7.065264073,36.18678721,10
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,2
40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,4
106,16,54,28.96017885,91.69532178,6.585872508,24.7458198,15
2,47,15,29.86860065,85.99127934,6.401455706,58.41394143,14
26,51,25,28.76488954,52.62741529,7.792508068,55.21606732,13
40,58,15,29.46416042,87.60890009,6.978400282,43.15411472,14
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,8
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,0
94,37,41,24.7634518,87.06071115,6.463538707,179.1630865,8
99,39,18,19.20129357,68.30578978,6.11275104,87.85092352,11
92,40,30,23.35723208,55.18792166,6.026287448,171.6976946,5
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,3
90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,21
89,60,17,25.37548751,57.21025565,5.983952675,101.7004306,11
21,62,24,33.49077065,62.73317204,6.847382891,65.45328463,2
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,6
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,12
9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,0
59,62,52,43.67549305,93.10887229,6.608667684,103.8235658,17
57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,17
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,0
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,4
28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,0
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,9
111,5,55,26.283443,84.42478917,6.520663422,50.78669728,21
35,52,15,28.69841277,61.14754363,9.93509073,65.67591794,13
91,56,37,23.43191632,80.56887849,6.363472208,269.5039162,20
31,8,7,34.51465139,93.63812684,7.163245982,103.5684926,16
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,6
85,21,52,29.62800691,90.10051615,6.075144116,23.69586761,15
105,74,45,25.14517635,81.38204104,6.098369122,119.218154,1
90,16,45,24.92093261,80.61750795,6.291540278,50.55710813,21
85,95,47,25.94019018,78.3422098,6.211833161,119.84797,1
60,49,44,20.77576147,84.49774397,6.244841491,240.0810647,20
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,9
6,36,22,24.21610338,59.79236306,8.869532817,42.24783476,13
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,9
76,39,24,24.2547451,55.64709899,6.995843776,64.23845455,11
97,12,47,25.28784623,89.63667876,6.765094964,58.28697664,21
39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,16
14,76,20,29.05941162,62.10652364,7.042474679,36.5011366,10
18,9,40,19.44623085,89.02127045,5.627186257,106.1606833,19
114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,5
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,18
67,45,38,22.72791041,82.1706881,7.300410836,260.8875056,20
25,64,20,33.15122581,32.45974539,4.807776749,105.0380275,18
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,8
42,58,25,27.45853567,62.90020977,6.513620918,69.46020927,2
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,8
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,12
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,2
87,48,25,18.65396672,61.37879671,6.656730008,93.62039175,11
1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,16
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,6
28,130,196,22.13450646,94.67695747,6.062356467,112.9203223,0
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,12
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,14
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,9
73,35,38,24.88921174,81.97927117,5.005306977,185.9461429,20
20,73,22,16.03768615,22.33195853,5.976312538,130.3900798,9
106,21,35,25.627355,57.04151119,7.428523634,188.5506536,5
22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,9
112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,5
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,4
71,52,18,25.10787449,55.97732754,5.790770203,78.16077693,11
28,67,21,21.79792649,63.73086065,6.250994223,46.62370222,10
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,9
99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,8
38,38,18,26.31051759,61.18749126,6.294130313,35.73403813,13
24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,4
43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,2
14,67,25,25.28710601,60.85993533,7.241151936,49.37369982,10
99,41,36,24.45802087,82.74835604,6.738652179,182.5616319,20
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,6
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,2
70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,17
107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,6
48,61,21,30.28496619,61.69295127,6.628264883,65.62859526,2
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,8
82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,1
9,49,16,30.88482722,41.36561835,7.661537348,55.053805,13
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,12
104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,1
4,59,22,29.33743412,49.00323081,8.914074888,42.44054315,13
77,51,44,23.25583402,82.7015932,7.124333547,166.2160846,8
0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,4
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,14
92,81,52,27.39341554,81.4654833,6.438137279,94.31102057,1
109,79,45,27.66752761,79.68542782,6.490074429,108.66464,1
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,20
21,44,18,27.06909959,86.89934108,7.12851089,50.46746116,14
42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,3
22,30,12,15.78144173,92.51077745,6.354006744,119.035002,16
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,19
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,21
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,2
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,4
94,5,55,28.5854649,91.89216849,6.085682344,26.88372572,15
16,143,204,23.71475278,91.53331177,5.631333387,121.8961665,0
28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,4
0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,4
89,9,47,29.47156259,90.77069618,6.668382766,28.75226067,15
9,60,21,29.94413861,67.31323084,7.52178027,40.37113729,10
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,15
109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,5
35,125,204,19.6491772,80.15215777,6.107741788,73.69529586,7
85,33,25,26.20811417,52.50987966,6.910823945,189.0944824,5
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,13
50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,2
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,15
90,86,55,27.96236771,84.15403614,5.644486582,97.55986676,1
11,72,22,29.37735586,44.82294584,6.842744374,172.40168,18
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,8
28,35,22,29.53037621,86.73346018,7.156563094,59.87232071,14
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,6
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,6
39,78,15,21.35499456,62.60136323,5.925391795,41.78219834,10
21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,14
35,57,25,27.0956288,42.26206161,8.340398059,71.1271039,13
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,17
2,38,18,27.53632932,89.92908171,6.619891498,45.48591922,14
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,8
72,60,25,18.52510753,69.0276233,5.773454729,88.10234397,11
96,46,22,20.58314011,69.00128641,6.499936446,66.29390357,11
109,29,28,23.26316991,60.5160021,6.724688503,194.1755471,5
91,24,55,26.27061608,83.09194521,6.259086583,46.76837499,21
13,74,25,24.12192608,61.09533545,6.461618577,44.23629285,10
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,0
111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,1
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,11
21,26,27,27.00315545,47.67525434,5.699586972,95.85118326,12
80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,15
25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,0
49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,3
33,59,19,23.19305333,62.74710773,7.641024177,49.55213308,10
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,9
25,68,19,29.39982732,64.25510719,7.108450121,67.47677295,2
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,8
32,71,85,20.62767492,14.44008871,6.403982316,92.06630306,3
106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,6
31,75,18,15.46789263,21.43780702,5.824208309,88.88796102,9
37,18,39,24.1469628,94.5110662,6.424670614,110.2316633,19
59,62,83,18.57665902,19.22008229,8.104396058,72.94940441,3
5,19,25,27.3511056,54.43945147,6.441328044,96.27792547,12
59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,3
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,21
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,4
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,19
24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,16
83,45,21,18.83344471,58.75082029,5.716222912,79.7532896,11
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,7
17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,19
101,17,55,24.37118217,87.1269128,6.451499764,44.63907691,21
37,71,16,26.28663931,68.51966729,7.324863481,46.13833007,10
66,60,38,22.08576562,83.47038318,6.372576327,231.7364957,20
108,94,47,27.35911627,84.54625006,6.387431383,90.81250457,1
33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,0
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,12
37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,4
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,4
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,12
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,21
36,54,46,42.54744013,94.94482086,6.662875839,214.4103848,17
19,51,25,26.80474415,48.23991436,3.5253661,43.87801983,13
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,13
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,12
8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,19
90,48,45,24.06475727,71.31342851,6.509174789,153.6390212,8
27,80,24,28.42062847,61.77336343,7.815210661,49.02366803,10
36,24,41,24.94467632,94.25702672,7.009180374,103.8799347,19
86,36,24,26.54986394,72.89187265,5.787268394,73.33636055,11
0,74,17,23.33375853,64.50515776,7.240988401,47.01510708,10
74,39,23,22.6265115,65.77472881,6.78073637,88.17251033,11
32,79,22,27.60195453,63.46170674,5.91645379,54.37814199,10
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,20
71,35,24,22.27373646,59.52193158,5.826426917,67.96704792,11
4,19,42,23.83185873,87.84034604,6.306605528,111.2232716,19
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,6
24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,3
7,17,10,10.16431299,91.22320999,6.465913274,106.362551,16
14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,9
32,141,203,21.25941052,92.84416234,5.821347769,109.0658471,0
38,55,19,33.18184225,38.23184742,5.864623352,198.8298806,18
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,5
31,121,201,23.15791104,90.34396882,5.731535258,110.712841,0
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,2
119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,21
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,17
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,17
29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,0
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,7
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,1
83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,11
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,12
40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,3
88,46,42,22.68319059,83.46358271,6.604993475,194.2651719,20
4,69,19,19.25100056,47.70351758,5.374358869,149.063196,18
3,18,31,31.65333432,48.20662669,6.392313973,91.09745581,12
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,0
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,9
62,49,37,24.21744605,82.85284045,7.479248124,166.1365886,8
74,54,38,25.65553461,83.47021081,7.120272972,217.3788583,20
35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,0
73,58,21,19.97215954,57.68272924,6.596060648,60.65171481,11
79,51,16,25.33797709,68.49835977,6.586244581,96.46380213,11
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,13
37,62,22,24.02037872,61.62313345,7.397546271,49.78102578,10
29,21,45,23.40981539,93.13277,6.749260456,105.2240743,19
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,8
102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,15
88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,21
7,11,32,29.25902906,95.11294697,5.542169139,184.7624496,4
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,7
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,12
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,12
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,1
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,8
71,60,22,26.07470121,59.37147589,6.2048017,85.75692395,11
30,137,200,22.91430043,90.70475565,5.603413172,118.6044645,0
40,9,41,24.37766782,85.4017118,5.78270695,106.128338,19
18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,4
81,30,31,24.65090184,51.93952357,7.027585559,135.1386537,5
6,69,19,26.88630675,41.69617915,4.750929218,94.46748008,18
59,70,84,17.3348681,18.74926979,7.550808267,82.61734721,3
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,9
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,13
111,32,34,25.46743689,69.35161206,6.392048018,171.3764462,5
13,7,43,18.20230419,91.12282162,7.013481515,109.6623974,19
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,6
60,43,44,21.01944696,82.95221726,7.416245107,298.4018471,20
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,2
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,14
86,59,35,25.78720567,82.11124033,6.946636369,243.5120414,20
14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,16
29,16,36,19.81069447,88.92944254,5.740338002,102.860084,19
23,37,24,28.77833449,44.2252605,7.991902443,33.95825723,13
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,18
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,6
16,35,31,32.27652024,50.19368841,5.316875978,95.99487068,12
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,2
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,4
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,9
